#OTU ID,C1,W2,C2,S1,A1,K1,G2,I2,A2,Q2,V2,X2,U1,T1,Z2,Y2,W1,G1,K2,S2,I1,V1,Q1,X1,D1,U2,Y1,D2,T2,Z1,E2,E1,L1,P2,H2,N2,J1,R1,F2,M1,O2,B2,B1,L2,P1,J2,N1,H1,F1,R2,O1,M2
995e8ead887b29eb34a53876ca8a73ac,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
d6821488ae38f3bafaefbd79e576e212,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0
ce0d326fe172f5c41a958da9a997e3be,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,4,2,0,0,0,0,0,4,0,0,0,0,0,0,10,1,0,2,0,3,2,0,0,0,0,2,0,0,0,0,0,0,2
661a823273719a68ee71ba017f6ce6d6,0,0,0,0,0,0,0,2,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,19,2,0,19,0,0,0,0,9,16,0,0,0,0,0,2
e323dca75293a3a9d380263e23c3b7b6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
e4f608adadff39a61aa1f60267f66d56,0,0,0,0,0,0,0,2,0,0,0,4,0,0,5,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3,1,3,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
ef14567459774a049e3ace13a079d99a,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8c8991c6ca1122c27700259db1c481b6,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c669f006285acc2a35c624f258f26204,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2
efb91ebe69c351e1d279a19ccf8d4f1f,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0
04934dce119d0edf35667a2b9a1a8bf2,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
5a4b24ccc4ceec2096c5b07a9a8a0a58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
0cb0f9d6e76189962a88015e9112bdc5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c3e9c7a74abcd2bf94b3f65bba7d5ac,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0
51ce326a6fe32931fbddbba98ffb43ea,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
80a935252b933a9b3955312cd4343e95,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,19,0,0,0,0,13,0,2,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,17,0,0,0,0,0,0,1,8,0,1
77260acd7e3faa5c97dde7a46497e640,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
fedff9e9d5efc6805cf280069af1fd43,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
14d1894ae20dceb97a696e48190aa016,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,2,0,0,0,0,0,0
15c4d754597f93163cc5638d972b08ae,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,1,8,0,0,0
729068bd4e38186ade4e5b1557ed1dbb,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
67284aaf91faaaa0aa5e7a6ed6876e63,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,4,0,0,0,0,3,2,0,0,0,0,3
1768ea9918d2848d830823c8fda34e48,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01a138860d3e8ed34b4995ff1baa0c04,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0
6820ea9570864c9c1a1ba4efdfb3e91d,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,3,0,7,0,0,0,2,2,0,0,0,2,0,0,0,0,4,0,0,0,0,0,2,0,2
00f6a2d345e615db97e272fb65687375,0,0,0,0,0,0,0,2,7,3,0,0,4,0,0,2,0,0,0,0,3,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,4,2,5,3,0,0,0,3,10,10,0,2,0,0,0,10
bce1f8b5c5b45f776e8d858974c4528d,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
fc67085df7fe09959fafd55934058c30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744fd254a522144ffb9d3dbb06764a07,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0
7fa3fa40c751c51db73a876bc867259e,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,2,0,6,0,0
50d03694de9b247706fa532e4fbf3e28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
c14bc3587916778f5628d3d4ff849ae2,0,0,0,0,0,0,0,2,0,0,5,34,0,0,0,0,0,0,0,0,5,12,0,35,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0
c2ead9ede33181f599d5e72f6249134d,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
9612e082d6f071f476b5aacc173c875b,0,0,0,0,0,0,0,2,0,2,2,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,4,2,0,3,2,2,0,5,0,3,6,0,10,14,0,0,0,0,3,0
00d3912bbc0a02f41c4df1c50c687116,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,4,0,0,3,0
f156e1f6e63b92fa6fd4cb303d0f3f48,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,2,0,0,0,0,0
8e99bfb8040deda6974ef22908e376ed,0,0,0,0,0,0,0,2,0,0,8,3,0,0,0,0,0,0,4,0,7,11,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0
abfacddc3ae3d9d1b5ac235bad75ecbd,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ae37dab70a19050eb17986ef134a7003,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
50b90f17d873d0daf95ea529250868e4,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b1a0e034cef57480b5bcc7be9a0e3d20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0
5bb2277520e0fe85cb16e0896b2e1a9d,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a6e33aa2b38727554fa96a6fa2b88a4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,5,0,3,0,0,0,0
0364238a62ac6eb1646b2bd961daf05d,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
4642c9b1811aa34411e5721c10d31381,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,3,0,4,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,4,0,0,0,0
524c967183dc9ef5c6617e6d30bef5b1,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0
9bf83070f5cc5741f7bfd345a8a01f55,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,12,0,0,0,0,0,0,0
609bb9d5fc144ffdfb1d5512d5c5bfec,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
ed4a9449fba4c5d7d399b7d4986782c3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98dc14ded3de28df0356bd2cc39cdba0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,11,4,0,0,0,0,3,0
96f5a01a4ea64514ebf24e963d74eb47,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
d31a6e7ef9566f129f075c188d94f0d0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
529fb87e5dd2b141aeecdf52af593fb9,0,0,0,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0
d34a480b05862b1851d2faaf41ba2199,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
de60e5cca650f6c99f0c833b3219b467,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,4,4,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb268ddb891cc23532e1795e3f1db60f,0,0,0,0,0,0,0,2,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0
fcf7f9a6b2c7cfb1bbcaa55f86e4cdcc,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,3,1,0,0,0,0,11,0,0,0,0,0,0,0
a4faf8f753fecc8a52a7d4282cf71cf4,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
b99ca627646241119621f19d255d034f,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,2,0,0,0,0
3eaa9ff566ad80c0f77d4e849897ef10,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b235a0dbf1cd6cb1c23fcb83c4058c98,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
f0b5d7aae607051228116a671cfb44e8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
b987b3e5dd4df9a57fb4af612a4119d8,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
c57fda132d5c07422a06f569c7fca7b9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995fc0b74495c9957f4b8c4ffa40d68c,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
8eca862d2b5c948644fb7f984245b35a,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
28a53caf39b5cc203fd34c88a3c0cff4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,2,9,6,0,0,3,0,0,2
af818d238c586e380b88351de61a8acb,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
daf8b3541387a7084b4e5610dac77a9f,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,3
92a8e2e0398bdfd687e707df65a2690c,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
dcbd70a1a5ff2537b3ec7e6755963bbd,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
ec734134143c2ecf227a4cd12761b9cc,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
52250367fd0c292deef53d3acf9650d4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ef637e26d1c23805acde554048f06d8,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2aa4b5668e23e30c9ff78fa9bf1c3ae,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0
7a63a90923fdc187ac360824bf0cb082,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5a59966e8f21020452d27bc34f693628,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dcd8e124e2aeb28e3eecb9d0d9bd43d5,0,0,0,0,0,0,0,2,0,0,5,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,2,0,0,0,0,0,7,2,0,2,0,3,0,2,0,0,0
5d3726ff7c3275a2071eccb048af21b0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
c5fcade248ae4e8cd806b9b0f26fcfea,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,2,0,0,0
0f346b80093a4b2dbe0af14a70177d23,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7678981e5a65886c7d93ad33104d626,0,0,0,0,0,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
3e9e13699b02dce5cd931be3a4c46889,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
b714ed6dbfec7170aac18b80e91ee7ec,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12c0ac17f5d59961dbd2c30e757132c4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f73ba6032908c7e35041ed14ba2999a2,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04cf0a7225a6d7aa0944d1e2bc2eceb0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0
6d0e45e84f7d408af13802f8c49b3e67,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ca7ed7f423eb8464407e40cece8b680,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20c652b7b6edddb5b5b2564daaba3dca,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,2,0,4,0,0,0,0,0,2,0,0,0,0,9,0,0,0,3,0,0,0,0,2,0,3,0,0,0,0
e38de67297605a3a2c119c63a142bcf6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7c5bf2221e8c7adf09271429fe87b780,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0
91f939cca4b2f5dabbc2e56a1b840205,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9e826cd7072de620fcd2ab72c9ef790a,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
b60e78f0ddc50cdbeb5b9254c9582720,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0
b7fb5285c8be9746f333c73b4aeb276b,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740fe87b45cbd1d0684d54b5c282e804,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674f3b520dc2803bf5a9c532b1f431a,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
ce13e72e539114f98074cbb6db6797e3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,0,10,0,0,0,0,0,0,0,10,3,0,4,0,0,0,0,0,0,3,2,2,0,0,0,3,0,4
0da85a62a5ed376b84899fce66b63ba5,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
21a455d68eb5fb7ecf797ac5a0f45c9a,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
50dace8e1878275231b8038b743b985d,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
63a6f57c6f4f40448bd5d1e2c2732ebe,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588e8633c2fcc66c464fcccdd647db5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
d4a554f0cc8c85e15469697e862b265b,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e139444ff4d676665f7a5da398e48c50,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0
3bd14f1e47c8ec7e45d28fb165fd0a85,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0
c60722ce7eb2e735fe40fc1cc0ed75c9,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16,0,3,2,0,0,0,0
d709c479c9ddc38a393d507d7f6ea641,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
